id,nome,id_orgao,id_municipio,cnpj,cep,total_fornecedores_cadastrados,total_fornecedores_recadastrados,unidade_cadastradora,ativo
980058,PREFEITURA MUNICIPAL DE PIÇARRA,93420.0,582.0,,68575000.0,0,0,0,0
980059,PREFEITURA MUNICIPAL DE UIRAPURU/GO,97320.0,590.0,1409580000138.0,76525000.0,0,0,0,0
980060,PREFEITURA MUNICIPAL DE PLACAS,93420.0,604.0,,68138000.0,0,0,0,0
980061,PREF.MUN.DE BURITINOPOLIS,97320.0,,,11111111.0,0,0,0,0
980062,QUATIPURU,93420.0,,,0.0,0,0,0,0
980063,PREF.MUN.DE BURITI DE GOIAS,97320.0,,,11111111.0,0,0,0,0
980064,PREFEITURA MUNICIPAL DE SAO JOAO DA PONTA-PA,93420.0,647.0,,68774000.0,0,0,0,0
980065,PREF.MUN.DE GUARAITA,97320.0,,,11111111.0,0,0,0,0
980066,PREFEITURA MUNICIPAL DE SAPUCAIA/PA,93420.0,663.0,,68548000.0,0,0,0,0
980067,PREF.MUN.DE VILA BOA,97320.0,,,11111111.0,0,0,0,0
980068,PREFEITURA MUNICIPAL DE TRACUATEUA,93420.0,680.0,,77777777.0,0,0,0,0
980069,PREFEITURA MUNICIPAL DE INACIOLANDIA,97320.0,698.0,1409580000138.0,75550000.0,0,0,0,0
980070,PREFEITURA MUNICIPAL DE VITORIA DO JARI,93220.0,701.0,,68924000.0,0,0,0,0
980071,PREF.MUN.DE APARECIDA DO RIO DOCE,97320.0,,,11111111.0,0,0,0,0
980072,PREFEITURA MUNICIPAL DE AGUIARNÓPOLIS/TO,93720.0,728.0,,77908000.0,0,0,0,0
980073,PREFEITURA MUNICIPAL DE CHAPADAO DO CEU/GO,97320.0,736.0,1409580000138.0,36341228.0,0,0,0,0
980074,PREFEITURA MUNICIPAL DE BAND. DO TOCANTINS,93720.0,744.0,,77783000.0,0,0,0,0
980075,PREFEITURA MUNICIPAL DE PEROLÂNDIA/GO,97320.0,752.0,1409580000138.0,75823000.0,0,0,0,0
980076,PREFEITURA MUNICIPAL DE BARRA DO OURO/TO,93720.0,760.0,,77765000.0,0,0,0,0
980077,PREF.MUN.DE CIDADE OCIDENTAL,97320.0,779.0,1409580000138.0,11111111.0,0,0,0,0
980078,CHAPADA DE AREIA,93720.0,,,0.0,0,0,0,0
980079,PREF.MUN.DE MONTIVIDIU DO NORTE,97320.0,,,11111111.0,0,0,0,0
980080,CHAPADA DA NATIVIDADE,93720.0,,,0.0,0,0,0,0
980081,PREF.MUN.DE CASTELANDIA,97320.0,,,11111111.0,0,0,0,0
980082,CRIXAS DO TOCANTINS,93720.0,,,0.0,0,0,0,0
980083,PREF.MUN.DE SANTO ANTONIO DA BARRA,97320.0,,,11111111.0,0,0,0,0
980084,IPUEIRAS,93720.0,,,0.0,0,0,0,0
980085,PREFEITURA MUNICIPAL DE ALTO HORIZONTE,97320.0,850.0,1409580000138.0,76560000.0,0,0,0,0
980086,LAVANDEIRA,93720.0,,,0.0,0,0,0,0
980087,PREF.MUN.DE NOVA IGUACU DE GOIAS,97320.0,,,11111111.0,0,0,0,0
980088,PREFEITURA MUNICIPAL DE LUZINÓPOLIS/TO,93720.0,884.0,,77903000.0,0,0,0,0
980089,PREF.MUN.DE COTRIGUACU,97220.0,892.0,,78330000.0,0,0,0,0
980090,MONTE SANTO DO TOCANTINS,93720.0,,,0.0,0,0,0,0
980091,PREF.MUN.DE PLANALTO DA SERRA,97220.0,914.0,,78855000.0,0,0,0,0
980092,OLIVEIRA DE FATIMA,93720.0,,,0.0,0,0,0,0
980093,PREF.MUN.DE SAO PEDRO DA CIPA,97220.0,,,11111111.0,0,0,0,0
980094,PREFEITURA MUNICIPAL DE PUGMIL,93720.0,949.0,,77603000.0,0,0,0,0
980095,PREF.MUN. DE PONTAL DO ARAGUAIA,97220.0,,,11111111.0,0,0,0,0
980096,PREFEITURA MUN. DE SANTA RITA DO TOCANTINS,93720.0,965.0,,77565000.0,0,0,0,0
980097,PREF.MUN.DE QUERENCIA,97220.0,,,11111111.0,0,0,0,0
980098,SANTA TEREZINHA DO TOCANTINS,93720.0,,,0.0,0,0,0,0
980099,PREF.MUN.DE RIBEIRAOZINHO,97220.0,,,11111111.0,0,0,0,0
980100,TALISMA,93720.0,,,0.0,0,0,0,0
980101,PREFEITURA MUNICIPAL DE PORTO ESTRELA,97220.0,1015.0,,78398000.0,0,0,0,0
980102,TUPIRAMA,93720.0,,,0.0,0,0,0,0
980103,PREF.MUN.DE NOVA MARILANDIA/MT,97220.0,1031.0,,78415000.0,0,0,0,0
980104,AGUA DOCE DO MARANHAO,94120.0,1040.0,,65578000.0,0,0,0,0
980105,PREFEITURA MUNICIPAL DE BRASILEIA,93120.0,1058.0,,69932000.0,0,0,0,0
980106,ALTO ALEGRE DO MARANHAO,94120.0,,,0.0,0,0,0,0
980107,PREF.MUN.DE CRUZEIRO DO SUL,93120.0,1074.0,,69980000.0,0,0,0,1
980108,ALTO ALEGRE DO PINDARE,94120.0,1082.0,,65398000.0,0,0,0,0
980109,PREFEITURA MUNICIPAL DE MANCIO LIMA,93120.0,1090.0,,69990000.0,0,0,0,0
980110,AMAPA DO MARANHAO,94120.0,,,0.0,0,0,0,0
980111,PREF.MUN.DE NOVA MARINGA,97220.0,,,78445000.0,0,0,0,0
980112,APICUM-ACU,94120.0,,,0.0,0,0,0,0
980113,PREF.MUN.DE FEIJO,93120.0,1139.0,,69960000.0,0,0,0,0
980114,PREFEITURA MUNICIPAL DE ARAGUANÃ/MA,94120.0,1147.0,,65368000.0,0,0,0,0
980115,PREF.MUN.DE SANTO ANTONIO,97220.0,,,11111111.0,0,0,0,0
980116,BACABEIRA,94120.0,,,0.0,0,0,0,0
980117,PREF.MUN.DE NOVA BANDEIRANTE,97220.0,,,11111111.0,0,0,0,0
980118,PREFEITURA MUNICIPAL DE BACURITUBA,94120.0,1180.0,,65233000.0,0,0,0,0
980119,PREFEITURA MUNICIPAL DE NOVA MONTE VERDE,97220.0,1198.0,,78593000.0,0,0,0,0
980120,BELAGUA,94120.0,,,0.0,0,0,0,0
980121,PREF.MUN.DE NOVA GUARITA,97220.0,,,11111111.0,0,0,0,0
980122,BELA VISTA DO MARANHAO,94120.0,,,0.0,0,0,0,0
980123,PREF.MUN.DE SANTA CARMEN,97220.0,1236.0,,78545000.0,0,0,0,0
980124,PREFEITURA MUN DE SAO BERNARDO DO MEARIM,94120.0,1244.0,,69723000.0,0,0,0,0
980125,PREF.MUN.DE TABAPORA,97220.0,,,11111111.0,0,0,0,0
980126,PREFEITURA MUNICIPAL DE BOA VISTA DO GURUPI,94120.0,1260.0,,65292000.0,0,0,0,0
980127,PREF.MUN. DE ALTO DA BOA VISTA,97220.0,,,11111111.0,0,0,0,0
980128,BOM JESUS DAS SELVAS,94120.0,,,0.0,0,0,0,0
980129,PREF. MUN.DE CANABRAVA DO NORTE,97220.0,,,11111111.0,0,0,0,0
980130,PREFEITURA MUNICIPAL DE BOM LUGAR/MA,94120.0,1309.0,,65704000.0,0,0,0,0
980131,PREFEITURA MUNICIPAL DE CONFRESA/MT,97220.0,1317.0,,78652000.0,0,0,0,0
980132,PREFEITURA MUNICIPAL DE BREJO DE AREIA/MA,94120.0,1325.0,,65315000.0,0,0,0,0
980133,PREF.MUN.DE SAO JOSE DO XINGU,97220.0,1333.0,,78663000.0,0,0,0,0
980134,PREFEITURA MUNICIPAL DE BURITICUPU,94120.0,1341.0,,65393000.0,0,0,0,0
980135,PREF.MUN.DE GLORIA D'OESTE,97220.0,,,11111111.0,0,0,0,0
980136,PREFEITURA MUNICIPAL DE BURITIRANA,94120.0,1368.0,,65935500.0,0,0,0,0
980137,PREFEITURA MUNICIPAL DE LAMBARI D´OESTE,97220.0,1376.0,,78278000.0,0,0,0,0
980138,CACHOEIRA GRANDE,94120.0,,,0.0,0,0,0,0
980139,PREFEITURA MUNICIPAL DE RIO BRANCO/AC,93120.0,1392.0,,69900084.0,0,0,0,0
980140,CAMPESTRE DO MARANHAO,94120.0,,,0.0,0,0,0,0
980141,PREFEITURA MUNICIPAL DE ALCINOPOLIS,97120.0,1414.0,,79530000.0,0,0,0,0
980142,CAPINZAL DO NORTE,94120.0,,,0.0,0,0,0,0
980143,PREFEITURA MUNIC.DE NOVA ALVORADA DO SUL/MS,97120.0,1430.0,,79140000.0,0,0,0,0
980144,PREFEITURA MUNICIPAL CENTRAL DO MARANHÃO,94120.0,1449.0,,65267000.0,0,0,0,0
980145,PREFEITURA MUNICIPAL DE SENA MADUREIRA,93120.0,1457.0,,69940000.0,0,0,0,0
980146,PREFEITURA MUNICIPAL DE CENTRO DO GUILHERME,94120.0,1465.0,,65288000.0,0,0,0,0
980147,PREFEITURA MUNICIPAL DE TARAUACA/AC,93120.0,1473.0,,69970000.0,0,0,0,0
980148,PREFEITURA MUN. DE CENTRO NOVO DO MARANHAO,94120.0,1481.0,,65299000.0,0,0,0,0
980149,PREFEITURA MUNICIPAL DE XAPURI,93120.0,1490.0,,69930000.0,0,0,0,0
980150,PREFEITURA MUNICIPAL DE CIDELÂNDIA/MA,94120.0,1503.0,,65921970.0,0,0,0,0
980151,PREFEITURA MUNICIPAL DE PLACIDO DE CASTRO,93120.0,1511.0,,69928000.0,0,0,0,0
980152,PREFEITURA MUNICIPAL DE CONCEIÇÃO DO LAGO AÇU,94120.0,1520.0,,65340000.0,0,0,0,0
980153,PREFEITURA MUNICIPAL DE SENADOR GUIOMARD/AC,93120.0,1538.0,,69925000.0,0,0,0,0
980154,PREFEITURA MUNICIPAL DE DAVINOPOLIS,94120.0,1546.0,,65927000.0,0,0,0,0
980155,PREFEITURA MUNICIPAL DE MANOEL URBANO,93120.0,1554.0,,69950000.0,0,0,0,0
980156,PREFEITURA MUN.DE FEIRA NOVA DO MARANHÃO/MA,94120.0,1562.0,,65995000.0,0,0,0,0
980157,PREFEITURA MUNICIPAL DE ASSIS BRASIL/AC,93120.0,1570.0,,69935000.0,0,0,0,0
980158,FERNANDO FALCAO,94120.0,,,0.0,0,0,0,0
980159,PREF.MUN.DE NOVO HORIZONTE DO SUL,97120.0,,,11111111.0,0,0,0,0
980160,FORMOSA DA SERRA NEGRA,94120.0,,,0.0,0,0,0,0
980161,PREFEITURA MUNICIPAL DE JAPORÃ/MS,97120.0,1619.0,,79985000.0,0,0,0,0
980162,PREFEITURA MUN. GOVERNADOR EDISON LOBÃO,94120.0,94129.0,,65928000.0,0,0,0,0
980163,PREFEITURA MUNICIPAL LAGUNA CARAPã,97120.0,1635.0,,79920000.0,0,0,0,0
980164,GOVERNADOR LUIZ ROCHA,94120.0,,,0.0,0,0,0,0
980165,PREF.MUN.DE ANGICO,93720.0,,,11111111.0,0,0,0,0
980166,PREFEITURA MUN.DE GOVERNADOR NEWTON BELO,94120.0,1660.0,,65363000.0,0,0,0,0
980167,PREF.MUN.DE ARAGOMINAS,93720.0,,,11111111.0,0,0,0,0
980168,PREFEITURA MUNICIPAL DE GOVERNADOR NUNES FREI,94120.0,1686.0,,65284000.0,0,0,0,0
980169,PREFEITURA MUNICIPAL DE ARAGUANA,93720.0,1694.0,,77855000.0,0,0,0,0
980170,PREFEITURA MUNICIPAL DE IGARAPE DO MEIO/MA,94120.0,1708.0,,65345000.0,0,0,0,0
980171,PREFEITURA MUNICIPAL DE CACHOEIRINHA,93720.0,1716.0,,77915000.0,0,0,0,0
980172,PREFEITURA MUNICIPAL DE ITAIPAVA GRAJAU,94120.0,1724.0,,65948000.0,0,0,0,0
980173,PREF.MUN DE CAMPOS LINDOS,93720.0,,,11111111.0,0,0,0,0
980174,ITINGA DO MARANHAO/MA,94120.0,1740.0,,65939000.0,0,0,0,0
980175,PREF.MUN.DE CARMOLANDIA,93720.0,,,11111111.0,0,0,0,0
980176,PREFEITURA MUNICIPAL DE JATOBÁ/MA,94120.0,1767.0,,65693000.0,0,0,0,0
980177,PREF.MUN.DE CARRASCO BONITO,93720.0,,,11111111.0,0,0,0,0
980178,JENIPAPO DOS VIEIRAS,94120.0,,,0.0,0,0,0,0
980179,PREF.MUN.DE DARCINOPOLIS,93720.0,,,11111111.0,0,0,0,0
980180,PREFEITURA MUNICIPAL DE JUNCO DO MARANHÃO/MA,94120.0,1805.0,,65294000.0,0,0,0,0
980181,PREF.MUN.DE ESPERANTINA,93720.0,,,11111111.0,0,0,0,0
980182,PREFEITURA MUNICIPAL DE LAGOA DO MATO/MA,94120.0,1821.0,,65683000.0,0,0,0,0
980183,PREF.MUN.DE MAURILANDIA DO TO,93720.0,,,11111111.0,0,0,0,0
980184,PREFEITURA MUNICIPAL DE LAGO DOS RODRIGUES/MA,94120.0,1848.0,,65712000.0,0,0,0,0
980185,PREF.MUN.DE MOSQUITO,93720.0,,,11111111.0,0,0,0,0
980186,PREFEITURA MUNIC.DE LAGOA GRANDE DO MARANHAO,94120.0,1864.0,,65718000.0,0,0,0,0
980187,PREF.MUN.DE MURICILANDIA,93720.0,,,11111111.0,0,0,0,0
980188,PREFEITURA MUNICIPAL DE LAJEADO NOVO/MA,94120.0,1880.0,,65937000.0,0,0,0,0
980189,PREFEITURA MUNICIPAL DE PALMEIRANTE,93720.0,1899.0,,77798000.0,0,0,0,0
980190,PREFEITURA MUNICIPAL DE MARACAÇUMÉ,94120.0,1902.0,,65289000.0,0,0,0,0
980191,PREF.MUN.DE PAU D'ARCO,93720.0,,,11111111.0,0,0,0,0
980192,PREFEITURA MUNICIPAL DE MARAJA DO SENA,94120.0,1929.0,,65714000.0,0,0,0,0
980193,PREF.MUN.DE RIACHINHO,93720.0,,,11111111.0,0,0,0,0
980194,PREFITURA MUNICIPAL DE MARANHÃOZINHO,94120.0,1945.0,,65283000.0,0,0,0,0
980195,PREF.MUN.DE SANTA FE DO ARAGUAIA,93720.0,,,11111111.0,0,0,0,0
980196,MATOES DO NORTE,94120.0,,,0.0,0,0,0,0
980197,PREF.MUN.DE SAO BENTO DO TOCANTINS,93720.0,,,11111111.0,0,0,0,0
980198,MILAGRES DO MARANHAO,94120.0,,,0.0,0,0,0,0
980199,PREFEITURA MUN.DE SÃO MIGUEL DO TOCANTINS,93720.0,1996.0,,77925000.0,0,0,0,0
980200,PREFEITURA MUNICIPAL DE NOVA COLINAS/MA,94120.0,2003.0,,65808000.0,0,0,0,0
980201,PREFEITURA MUNICIPAL DE NOVO AIRÃO/AM,93320.0,2011.0,,69730000.0,0,0,0,0
980202,PREFEITURA MUNICIPAL DE NOVA OLINDA DO MA,94120.0,2020.0,,65274000.0,0,0,0,0
980203,PREFEITURA MUNICIPAL DE ANORI/AM,93320.0,2038.0,,69440000.0,0,0,0,0
980204,PREF.MUN.DE APUI,94120.0,,,11111000.0,0,0,0,0
980205,PREFEITURA MUNICIPAL DE ATALAIA DO NORTE,93320.0,2054.0,,69650000.0,0,0,0,0
980206,PAULINO NEVES,94120.0,,,0.0,0,0,0,0
980207,PREFEITURA MUNICIPAL DE AUTAZES/AM,93320.0,2070.0,,69240000.0,0,0,0,0
980208,PREFEITURA MUNICIPAL DE PEDRO DO ROSÁRIO/MA,94120.0,2089.0,,65206000.0,0,0,0,0
980209,PREFEITURA MUNICIPAL DE BARCELOS,93320.0,2097.0,,69700000.0,0,0,0,0
980210,PREFEITURA MUNICIPAL DE PERITORÓ/MA,94120.0,2100.0,,65418000.0,0,0,0,0
980211,PREF.MUN.DE BARREIRINHA,93320.0,,,11111000.0,0,0,0,0
980212,PREFEITURA MUNICIPAL DE PORTO RICO DO MA,94120.0,2127.0,,65263000.0,0,0,0,0
980213,PREFEITURA MUNICIPAL DE BENJAMIN CONSTANT,93320.0,2135.0,,59655996.0,0,0,0,0
980214,PREFEITURA MUNICIPAL DE PRESIDENTE MEDICI,94120.0,2143.0,,65279000.0,0,0,0,0
980215,PREFEITURA MUNICIPAL DE BOCA DO ACRE/AM,93320.0,2151.0,,69850000.0,0,0,0,0
980216,PRESIDENTE SARNEY,94120.0,,,0.0,0,0,0,0
980217,PREFEITURA MUNICIPAL DE BORBA,93320.0,2178.0,,69200000.0,0,0,0,0
980218,PREFEITURA MUNICIPAL DE RAPOSA/MA,94120.0,2186.0,,65138000.0,0,0,0,0
980219,PREFEITURA MUNICIPAL DE CANUTAMA,93320.0,2194.0,,69820000.0,0,0,0,0
980220,PREFEITURA MUNICIPAL DE RIBAMAR FIQUENE,94120.0,2208.0,,65938000.0,0,0,0,0
980221,PREFEITURA MUNICIPAL DE CARAUARI/AM,93320.0,2216.0,,69500000.0,0,0,0,0
980222,SANTA FILOMENA DO MARANHAO,94120.0,,,0.0,0,0,0,0
980223,PREF.MUN.DE CAREIRO/AM,93320.0,2232.0,,69250000.0,0,0,0,0
980224,PREFEITURA MUNICIPAL DE SANTANA DO MARANHÃO,94120.0,2240.0,,65555000.0,0,0,0,0
980225,PREFEITURA MUNICIPAL DE COARÍ/AM,93320.0,2259.0,,69460000.0,0,0,0,0
980226,PREFEITURA MUN. DE SANTO AMARO DO MARANHAO,94120.0,2267.0,,65195000.0,0,0,0,0
980227,PREFEITURA MUNICIPAL DE CODAJÁS/AM,93320.0,2275.0,,69450000.0,0,0,0,0
980228,PREFEITURA MUN. DE SAO DOMINGOS DO AZEITAO,94120.0,2283.0,,65888000.0,0,0,0,0
980229,PREFEITURA MUNICIPAL DE EIRUNEPÉ,93320.0,2291.0,,69880000.0,0,0,0,0
980230,PREFEITURA MUNIC.DE SÃO FRANCISCO DO BREJÃO,94120.0,2305.0,,65929000.0,0,0,0,0
980231,PREF.MUN.DE ENVIRA,93320.0,,,11111000.0,0,0,0,0
980232,PREFEITURA MUNICIPAL DE SÃO JOÃO DO CARU/MA,94120.0,2321.0,,65385000.0,0,0,0,0
980233,PREFEITURA MUNICIPAL DE FONTE BOA,93320.0,2330.0,,69670000.0,0,0,0,0
980234,PREFEITURA MUNICIPAL DE SAO JOAO DO PARAISO,94120.0,2348.0,,65973000.0,0,0,0,0
980235,PREFEITURA MUNICIPAL DE HUMAITÁ/AM,93320.0,2356.0,,69800000.0,0,0,0,0
980236,SAO JOAO DO SOTER,94120.0,,,0.0,0,0,0,0
980237,PREFEITURA MUN. DE SANTA ISABEL DO RIO NEGRO,93320.0,2372.0,,69740000.0,0,0,0,0
980238,SAO JOSE DOS BASILIOS,94120.0,,,0.0,0,0,0,0
980239,PREFEITURA MUNICIPAL DE IPIXUNA,93320.0,2399.0,,69890000.0,0,0,0,0
980240,PREFEITURA MUN.DE SÃO PEDRO DA AGUA BRANCA,94120.0,2402.0,,65920000.0,0,0,0,0
980241,PREFEITURA MUNICIPAL DE ITACOATIARA,93320.0,2410.0,,69100075.0,0,0,0,0
980242,PREFEITURA MUN.DE SÃO PEDRO DOS CRENTES/MA,94120.0,2429.0,,65978000.0,0,0,0,0
980243,PREF.MUN.DE ITAPIRANGA,93320.0,,,11111000.0,0,0,0,0
980244,PREFEITURA MUN.DE SAO RAIMUNDO DOCA BEZERRA,94120.0,2445.0,,65753000.0,0,0,0,0
980245,PREFEITURA MUNICIPAL DE JAPURÁ/AM,93320.0,2453.0,,69495000.0,0,0,0,0
980246,PREFEITURA MUNICIPAL DE SÃO ROBERTO,94120.0,2461.0,,65758000.0,0,0,0,0
980247,PREF.MUN.DE JURUA,93320.0,,,11111000.0,0,0,0,0
980248,PREFEITURA MUNICIPAL DE SATUBINHA/MA,94120.0,2488.0,,65709000.0,0,0,0,0
980249,PREFEITURA MUNICIPAL DE JUTAÍ/AM,93320.0,2496.0,,69660000.0,0,0,0,0
980250,SENADOR ALEXANDRE COSTA,94120.0,,,0.0,0,0,0,0
980251,PREFEITURA MUNICIPAL DE LABREA,93320.0,2518.0,,69830000.0,0,0,0,0
980252,PREFEITURA MUNICIPAL DE SENADOR LA ROCQUE/MA,94120.0,2526.0,,65935000.0,0,0,0,0
980253,PREFEITURA MUNICIPAL DE MANACAPURU/AM,93320.0,2534.0,,69401350.0,0,0,0,0
980254,PREFEITURA MUN. DE SERRANO DO MARANHAO,94120.0,2542.0,,65269000.0,0,0,0,0
980255,PREF.MUN.DE MANAUS,93320.0,,,11111000.0,0,0,0,0
980256,PREFEITURA MUN. DE SUCUPIRA DO RIACHAO,94120.0,8877.0,,65668000.0,0,0,0,0
980257,PREFEITURA MUNICIPAL DE MANICORÉ/AM,93320.0,2577.0,,69280000.0,0,0,0,0
980258,PREFEITURA MUNICIPAL DE TRIZIDELA DO VALE,94120.0,2585.0,,65727000.0,0,0,0,0
980259,PREFEITURA MUNICIPAL DE MARAA,93320.0,2593.0,,69490000.0,0,0,0,0
980260,PREFEITURA MUNICIPAL DE TUFILANDIA/MA,94120.0,2607.0,,65378000.0,0,0,0,0
980261,PREFEITURA MUNICIPAL DE MAUÉS,93320.0,2615.0,,69190000.0,0,0,0,0
980262,TURILANDIA,94120.0,,,0.0,0,0,0,0
980263,PREFEITURA MUNICIPAL DE NHAMUNDA,93320.0,2631.0,,69140000.0,0,0,0,0
980264,PREFEITURA MUNIC.DE VILA NOVA DOS MARTÍRIOS,94120.0,2640.0,,65924000.0,0,0,0,0
980265,PREFEITURA MUNICIPAL DE NOVA OLINDA DO NORTE,93320.0,2658.0,,69230000.0,0,0,0,0
980266,ACAUA,94220.0,,,0.0,0,0,0,0
980267,PREFEITURA MUNICIPAL DE NOVO ARIPUANÃ/AM,93320.0,2674.0,,69260000.0,0,0,0,0
980268,ALVORADA DO GURGUEIA,94220.0,,,0.0,0,0,0,0
980269,PREFEITURA MUNICIPAL DE PARINTINS,93320.0,2690.0,,69151271.0,0,0,0,0
980270,ASSUNCAO DO PIAUI,94220.0,,,0.0,0,0,0,0
980271,PREFEITURA MUNICIPAL DE PAUINI/AM,93320.0,2712.0,,69860000.0,0,0,0,0
980272,BARRA D`ALCANTARA,94220.0,,,0.0,0,0,0,0
980273,PREFEITURA MUN. DE SANTO ANTONIO DO ICA,93320.0,2739.0,,69680000.0,0,0,0,0
980274,PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI,94220.0,2747.0,,64705000.0,0,0,0,0
980275,PREFEITURA MUNICIPAL DE SAO PAULO DE OLIVENÇA,93320.0,2755.0,,69600000.0,0,0,0,0
980276,BELEM DO PIAUI,94220.0,,,0.0,0,0,0,0
980277,PREFEITURA MUNICIPAL DE SILVES/AM,93320.0,2771.0,,69114000.0,0,0,0,0
980278,BETANIA DO PIAUI,94220.0,,,0.0,0,0,0,0
980279,PREFEITURA MUNICIPAL DE TAPAUÁ/AM,93320.0,2798.0,,69480000.0,0,0,0,0
980280,BOA HORA,94220.0,,,0.0,0,0,0,0
980281,PREFEITURA MUNICIPAL DE TEFÉ/AM,93320.0,2810.0,,69550073.0,0,0,0,0
980282,PREFEITURA MUNICIPAL DE BOQUEIRAO DO PIAUI,94220.0,2828.0,,64283000.0,0,0,0,0
980283,PREFEITURA MUN.DE SÃO GABRIEL DA CACHOEIRA,93320.0,2836.0,,69750000.0,0,0,0,0
980284,BREJO DO PIAUI,94220.0,,,0.0,0,0,0,0
980285,PREFEITURA MUNICIPAL DE URUCARÁ,93320.0,2852.0,,69130000.0,0,0,0,0
980286,PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ,94220.0,2860.0,,64514000.0,0,0,0,0
980287,PREFEITURA MUNICIPAL DE URUCURITUBA,93320.0,2879.0,,69180000.0,0,0,0,0
980288,PREFEITURA MUNICIPAL DE CAJUEIRO DA PRAIA/PI,94220.0,2887.0,,64222000.0,0,0,0,0
980289,PREFEITURA MUNICIPAL DE ALVARAES,93320.0,2895.0,,69540000.0,0,0,0,0
980290,CAMPO ALEGRE DO FIDALGO,94220.0,,,0.0,0,0,0,0
980291,PREF.MUN.DE AMATURA,93320.0,2917.0,,69620000.0,0,0,0,0
980292,PREFEITURA MUN DE CAMPO GRANDE DO PIAUI,94220.0,2925.0,,64578000.0,0,0,0,0
980293,PREF.MUN.DE ANAMA/AM,93320.0,2933.0,,69445000.0,0,0,0,0
980294,CAMPO LARGO DO PIAUI,94220.0,,,0.0,0,0,0,0
980295,PREFEITURA MUNICIPAL DE BERURI/AM,93320.0,2950.0,,69430000.0,0,0,0,0
980296,PREFEITURA MUN. DE CAPITÃO GERVÁSIO OLIVEIRA,94220.0,2968.0,,64763000.0,0,0,0,0
980297,PREFEITURA MUNICIPAL DE BOA VISTA DO RAMOS,93320.0,2976.0,,69195000.0,0,0,0,0
980298,CARAUBAS DO PIAUI,94220.0,,,0.0,0,0,0,0
980299,PREF.MUN.DE CAAPIRANGA,93320.0,2992.0,,69425000.0,0,0,0,0
980300,CARIDADE DO PIAUI,94220.0,,,0.0,0,0,0,0
980301,PREFEITURA MUNICIPAL DE BOA VISTA/RR,93620.0,3018.0,,69305130.0,0,0,0,1
980302,CAXINGO,94220.0,,,0.0,0,0,0,0
980303,PREFEITURA MUNICIPAL DE CARACARAI,93620.0,3034.0,,69360000.0,0,0,0,0
980304,COCAL DE TELHA,94220.0,,,0.0,0,0,0,0
980305,PREFEITURA MUNICIPAL DE ALTO ALEGRE/RR,93620.0,3050.0,,69350000.0,0,0,0,0
980306,COCAL DOS ALVES,94220.0,,,0.0,0,0,0,0
980307,PREFEITURA MUNICIPAL DE BONFIM/RR,93620.0,3077.0,,69380000.0,0,0,0,0
980308,CURRAIS,94220.0,,,0.0,0,0,0,0
980309,PREF.MUN.DE MUCAJAI,93620.0,3093.0,,69340000.0,0,0,0,0
980310,CURRALINHOS,94220.0,,,0.0,0,0,0,0
980311,PREFEITURA MUNICIPAL DE NORMANDIA/RR,93620.0,3115.0,,69355000.0,0,0,0,0
980312,PREFEITURA MUNICIPAL DE CURRAL NOVO DO PIAUI,94220.0,3123.0,,64595000.0,0,0,0,0
980313,PREFEITURA MUNICIPAL DE SÃO JOÃO DA BALIZA,93620.0,3131.0,,69375000.0,0,0,0,0
980314,PREFEITURA MUNICIPAL DE FLORESTA DO PIAUÍ/PI,94220.0,3140.0,,64563000.0,0,0,0,0
980315,PREFEITURA MUNICIPAL DE SÃO LUIZ/RR,93620.0,3158.0,,69370000.0,0,0,0,0
980316,FRANCISCO MACEDO,94220.0,,,0.0,0,0,0,0
980317,PREF.MUN.DE MATEIROS,93720.0,,,11111111.0,0,0,0,0
980318,GEMINIANO,94220.0,,,0.0,0,0,0,0
980319,PREF.MUN.DE NOVO ALEGRE,93720.0,,,11111111.0,0,0,0,0
980320,GUARIBAS,94220.0,,,0.0,0,0,0,0
980321,PREF.MUN.DE NOVO JARDIM,93720.0,,,11111111.0,0,0,0,0
980322,ILHA GRANDE,94220.0,,,0.0,0,0,0,0
980323,PREF.MUN.DE RIO DA CONCEICAO,93720.0,,,11111111.0,0,0,0,0
980324,PM DE JATOBÁ DO PIAUÍ/PI,94220.0,3247.0,,64275000.0,0,0,0,0
980325,PREFEITURA MUNICIPAL DE TAIPAS DO TOCANTINS,93720.0,3255.0,,77380000.0,0,0,0,0
980326,PREFEITURA MUNICIPAL DE JOãO COSTA,94220.0,3263.0,,64765000.0,0,0,0,0
980327,PREF.MUN.DE CARIRIR DO TOCANTINS,93720.0,,,11111111.0,0,0,0,0
980328,JOCA MARQUES,94220.0,,,0.0,0,0,0,0
980329,PREF.MUN.DE JAU DO TOCANTINS,93720.0,,,11111111.0,0,0,0,0
980330,PREFEITURA MUNICIPAL DE JUAZEIRO DO PIAUI,94220.0,3301.0,,64343000.0,0,0,0,0
980331,PREF.MUN.DE SANDOLANDIA,93720.0,,,11111111.0,0,0,0,0
980332,JULIO BORGES,94220.0,,,0.0,0,0,0,0
980333,PREFEITURA MUN.SÃO SALVADOR DO TOCANTINS/TO,93720.0,3336.0,,77368000.0,0,0,0,0
980334,PREFEITURA MUNICIPAL DE JUREMA,94220.0,3344.0,,64782000.0,0,0,0,0
